EmployeesSK,EmployeeId,Date,FirstArrival,LastCompletion,EarlyStart,LateStart,EarlyFinish,LateFinish,TravelTime
1008,OP_CSP2_03,2026-04-23,2026-04-23T07:55:00,2026-04-23T16:01:00,Y,N,Y,N,42
1008,OP_CSP2_03,2026-04-24,2026-04-24T07:55:00,2026-04-24T16:27:00,Y,N,Y,N,33
1008,OP_CSP2_03,2026-04-27,2026-04-27T07:53:00,2026-04-27T16:21:00,Y,N,Y,N,23
1008,OP_CSP2_03,2026-04-28,2026-04-28T07:53:00,2026-04-28T16:17:00,Y,N,Y,N,36
1008,OP_CSP2_03,2026-04-29,2026-04-29T07:49:00,2026-04-29T16:17:00,Y,N,Y,N,60
1008,OP_CSP2_03,2026-04-30,2026-04-30T07:52:00,2026-04-30T15:58:00,Y,N,Y,N,58
1009,OP_CSP2_04,2026-03-13,2026-03-13T07:47:00,2026-03-13T16:16:00,Y,N,Y,N,26
1009,OP_CSP2_04,2026-03-16,2026-03-16T07:44:00,2026-03-16T16:18:00,Y,N,Y,N,34
1009,OP_CSP2_04,2026-03-17,2026-03-17T07:53:00,2026-03-17T16:25:00,Y,N,Y,N,50
1009,OP_CSP2_04,2026-03-18,2026-03-18T07:41:00,2026-03-18T16:02:00,Y,N,Y,N,34
1009,OP_CSP2_04,2026-03-19,2026-03-19T07:54:00,2026-03-19T16:11:00,Y,N,Y,N,37
1009,OP_CSP2_04,2026-03-20,2026-03-20T07:54:00,2026-03-20T16:01:00,Y,N,Y,N,47
1009,OP_CSP2_04,2026-03-23,2026-03-23T07:53:00,2026-03-23T16:22:00,Y,N,Y,N,44
1009,OP_CSP2_04,2026-03-24,2026-03-24T07:52:00,2026-03-24T16:02:00,Y,N,Y,N,54
1009,OP_CSP2_04,2026-03-25,2026-03-25T07:41:00,2026-03-25T15:58:00,Y,N,Y,N,59
1009,OP_CSP2_04,2026-03-26,2026-03-26T07:57:00,2026-03-26T15:52:00,Y,N,Y,N,51
1009,OP_CSP2_04,2026-03-27,2026-03-27T07:48:00,2026-03-27T15:59:00,Y,N,Y,N,43
1009,OP_CSP2_04,2026-03-30,2026-03-30T07:49:00,2026-03-30T15:49:00,Y,N,Y,N,35
1009,OP_CSP2_04,2026-03-31,2026-03-31T07:56:00,2026-03-31T15:45:00,Y,N,Y,N,41
1009,OP_CSP2_04,2026-04-01,2026-04-01T07:51:00,2026-04-01T16:18:00,Y,N,Y,N,48
1009,OP_CSP2_04,2026-04-02,2026-04-02T07:48:00,2026-04-02T16:29:00,Y,N,Y,N,35
1009,OP_CSP2_04,2026-04-03,2026-04-03T07:54:00,2026-04-03T16:04:00,Y,N,Y,N,55
1009,OP_CSP2_04,2026-04-06,2026-04-06T07:40:00,2026-04-06T16:14:00,Y,N,Y,N,29
1009,OP_CSP2_04,2026-04-07,2026-04-07T07:55:00,2026-04-07T16:04:00,Y,N,Y,N,49
1009,OP_CSP2_04,2026-04-08,2026-04-08T07:49:00,2026-04-08T15:52:00,Y,N,Y,N,48
1009,OP_CSP2_04,2026-04-09,2026-04-09T07:49:00,2026-04-09T16:25:00,Y,N,Y,N,24
1009,OP_CSP2_04,2026-04-10,2026-04-10T07:55:00,2026-04-10T16:17:00,Y,N,Y,N,61
1009,OP_CSP2_04,2026-04-13,2026-04-13T07:41:00,2026-04-13T15:51:00,Y,N,Y,N,57
1009,OP_CSP2_04,2026-04-14,2026-04-14T07:41:00,2026-04-14T15:49:00,Y,N,Y,N,65
1009,OP_CSP2_04,2026-04-15,2026-04-15T07:48:00,2026-04-15T16:28:00,Y,N,Y,N,46
1009,OP_CSP2_04,2026-04-16,2026-04-16T07:51:00,2026-04-16T15:58:00,Y,N,Y,N,29
1009,OP_CSP2_04,2026-04-17,2026-04-17T07:49:00,2026-04-17T16:14:00,Y,N,Y,N,41
1009,OP_CSP2_04,2026-04-20,2026-04-20T07:50:00,2026-04-20T15:49:00,Y,N,Y,N,62
1009,OP_CSP2_04,2026-04-21,2026-04-21T07:47:00,2026-04-21T16:09:00,Y,N,Y,N,31
1009,OP_CSP2_04,2026-04-22,2026-04-22T07:44:00,2026-04-22T16:04:00,Y,N,Y,N,47
1009,OP_CSP2_04,2026-04-23,2026-04-23T07:40:00,2026-04-23T16:28:00,Y,N,Y,N,36
1009,OP_CSP2_04,2026-04-24,2026-04-24T07:58:00,2026-04-24T16:25:00,Y,N,Y,N,24
1009,OP_CSP2_04,2026-04-27,2026-04-27T07:47:00,2026-04-27T16:11:00,Y,N,Y,N,57
1009,OP_CSP2_04,2026-04-28,2026-04-28T07:51:00,2026-04-28T16:04:00,Y,N,Y,N,24
1009,OP_CSP2_04,2026-04-29,2026-04-29T07:56:00,2026-04-29T15:54:00,Y,N,Y,N,57
1009,OP_CSP2_04,2026-04-30,2026-04-30T07:50:00,2026-04-30T16:25:00,Y,N,Y,N,25
1011,OP_CSP4_01,2026-03-13,2026-03-13T07:50:00,2026-03-13T15:58:00,Y,N,Y,N,33
1011,OP_CSP4_01,2026-03-16,2026-03-16T07:54:00,2026-03-16T16:13:00,Y,N,Y,N,45
1011,OP_CSP4_01,2026-03-17,2026-03-17T07:49:00,2026-03-17T16:11:00,Y,N,Y,N,50
1011,OP_CSP4_01,2026-03-18,2026-03-18T07:42:00,2026-03-18T15:58:00,Y,N,Y,N,61
1011,OP_CSP4_01,2026-03-19,2026-03-19T07:53:00,2026-03-19T15:58:00,Y,N,Y,N,51
1011,OP_CSP4_01,2026-03-20,2026-03-20T07:48:00,2026-03-20T16:01:00,Y,N,Y,N,57
1011,OP_CSP4_01,2026-03-23,2026-03-23T07:52:00,2026-03-23T15:55:00,Y,N,Y,N,29
1011,OP_CSP4_01,2026-03-24,2026-03-24T07:40:00,2026-03-24T16:07:00,Y,N,Y,N,65
1011,OP_CSP4_01,2026-03-25,2026-03-25T07:52:00,2026-03-25T16:09:00,Y,N,Y,N,58
1011,OP_CSP4_01,2026-03-26,2026-03-26T07:40:00,2026-03-26T15:57:00,Y,N,Y,N,61
1011,OP_CSP4_01,2026-03-27,2026-03-27T07:48:00,2026-03-27T15:45:00,Y,N,Y,N,30
1011,OP_CSP4_01,2026-03-30,2026-03-30T07:47:00,2026-03-30T16:30:00,Y,N,N,N,31
1011,OP_CSP4_01,2026-03-31,2026-03-31T07:45:00,2026-03-31T15:59:00,Y,N,Y,N,47
1011,OP_CSP4_01,2026-04-01,2026-04-01T07:40:00,2026-04-01T16:10:00,Y,N,Y,N,37
1011,OP_CSP4_01,2026-04-02,2026-04-02T07:47:00,2026-04-02T15:51:00,Y,N,Y,N,54
1011,OP_CSP4_01,2026-04-03,2026-04-03T07:44:00,2026-04-03T16:26:00,Y,N,Y,N,36
1011,OP_CSP4_01,2026-04-06,2026-04-06T07:42:00,2026-04-06T16:17:00,Y,N,Y,N,25
1011,OP_CSP4_01,2026-04-07,2026-04-07T07:52:00,2026-04-07T16:28:00,Y,N,Y,N,39
1011,OP_CSP4_01,2026-04-08,2026-04-08T07:54:00,2026-04-08T16:15:00,Y,N,Y,N,33
1011,OP_CSP4_01,2026-04-09,2026-04-09T07:42:00,2026-04-09T16:14:00,Y,N,Y,N,49
1011,OP_CSP4_01,2026-04-10,2026-04-10T07:56:00,2026-04-10T16:09:00,Y,N,Y,N,30
1011,OP_CSP4_01,2026-04-13,2026-04-13T07:49:00,2026-04-13T16:11:00,Y,N,Y,N,28
1011,OP_CSP4_01,2026-04-14,2026-04-14T07:50:00,2026-04-14T15:52:00,Y,N,Y,N,36
1011,OP_CSP4_01,2026-04-15,2026-04-15T07:40:00,2026-04-15T15:47:00,Y,N,Y,N,30
1011,OP_CSP4_01,2026-04-16,2026-04-16T07:47:00,2026-04-16T15:58:00,Y,N,Y,N,50
1011,OP_CSP4_01,2026-04-17,2026-04-17T07:51:00,2026-04-17T16:25:00,Y,N,Y,N,54
1011,OP_CSP4_01,2026-04-20,2026-04-20T07:53:00,2026-04-20T16:04:00,Y,N,Y,N,39
1011,OP_CSP4_01,2026-04-21,2026-04-21T07:55:00,2026-04-21T16:00:00,Y,N,Y,N,39
1011,OP_CSP4_01,2026-04-22,2026-04-22T07:42:00,2026-04-22T16:17:00,Y,N,Y,N,43
1011,OP_CSP4_01,2026-04-23,2026-04-23T07:46:00,2026-04-23T16:30:00,Y,N,N,N,29
1011,OP_CSP4_01,2026-04-24,2026-04-24T07:51:00,2026-04-24T16:18:00,Y,N,Y,N,37
1011,OP_CSP4_01,2026-04-27,2026-04-27T07:53:00,2026-04-27T16:10:00,Y,N,Y,N,54
1011,OP_CSP4_01,2026-04-28,2026-04-28T07:51:00,2026-04-28T16:17:00,Y,N,Y,N,59
1011,OP_CSP4_01,2026-04-29,2026-04-29T07:57:00,2026-04-29T16:07:00,Y,N,Y,N,60
1011,OP_CSP4_01,2026-04-30,2026-04-30T07:43:00,2026-04-30T15:59:00,Y,N,Y,N,55
1012,OP_CSP4_02,2026-03-13,2026-03-13T07:50:00,2026-03-13T15:51:00,Y,N,Y,N,59
1012,OP_CSP4_02,2026-03-16,2026-03-16T07:58:00,2026-03-16T15:57:00,Y,N,Y,N,39
1012,OP_CSP4_02,2026-03-17,2026-03-17T07:42:00,2026-03-17T16:20:00,Y,N,Y,N,55
1012,OP_CSP4_02,2026-03-18,2026-03-18T07:50:00,2026-03-18T16:07:00,Y,N,Y,N,53
1012,OP_CSP4_02,2026-03-19,2026-03-19T07:43:00,2026-03-19T16:06:00,Y,N,Y,N,49
1012,OP_CSP4_02,2026-03-20,2026-03-20T07:45:00,2026-03-20T16:17:00,Y,N,Y,N,54
1012,OP_CSP4_02,2026-03-23,2026-03-23T07:43:00,2026-03-23T15:53:00,Y,N,Y,N,34
1012,OP_CSP4_02,2026-03-24,2026-03-24T07:58:00,2026-03-24T16:25:00,Y,N,Y,N,55
1012,OP_CSP4_02,2026-03-25,2026-03-25T07:41:00,2026-03-25T16:27:00,Y,N,Y,N,32
1012,OP_CSP4_02,2026-03-26,2026-03-26T07:42:00,2026-03-26T16:14:00,Y,N,Y,N,44
1012,OP_CSP4_02,2026-03-27,2026-03-27T07:44:00,2026-03-27T15:45:00,Y,N,Y,N,58
1012,OP_CSP4_02,2026-03-30,2026-03-30T07:45:00,2026-03-30T16:11:00,Y,N,Y,N,30
1012,OP_CSP4_02,2026-03-31,2026-03-31T07:51:00,2026-03-31T15:54:00,Y,N,Y,N,49
1012,OP_CSP4_02,2026-04-01,2026-04-01T07:47:00,2026-04-01T16:27:00,Y,N,Y,N,57
1012,OP_CSP4_02,2026-04-02,2026-04-02T07:43:00,2026-04-02T16:19:00,Y,N,Y,N,24
1012,OP_CSP4_02,2026-04-03,2026-04-03T07:44:00,2026-04-03T16:00:00,Y,N,Y,N,32
1012,OP_CSP4_02,2026-04-06,2026-04-06T07:42:00,2026-04-06T16:12:00,Y,N,Y,N,45
1012,OP_CSP4_02,2026-04-07,2026-04-07T07:47:00,2026-04-07T16:25:00,Y,N,Y,N,41
1012,OP_CSP4_02,2026-04-08,2026-04-08T07:51:00,2026-04-08T16:07:00,Y,N,Y,N,32
1012,OP_CSP4_02,2026-04-09,2026-04-09T07:42:00,2026-04-09T16:10:00,Y,N,Y,N,34
1012,OP_CSP4_02,2026-04-10,2026-04-10T07:41:00,2026-04-10T16:11:00,Y,N,Y,N,38
1012,OP_CSP4_02,2026-04-13,2026-04-13T07:54:00,2026-04-13T15:56:00,Y,N,Y,N,25
1012,OP_CSP4_02,2026-04-14,2026-04-14T07:43:00,2026-04-14T16:27:00,Y,N,Y,N,59
1012,OP_CSP4_02,2026-04-15,2026-04-15T07:53:00,2026-04-15T16:07:00,Y,N,Y,N,59
1012,OP_CSP4_02,2026-04-16,2026-04-16T07:50:00,2026-04-16T16:10:00,Y,N,Y,N,49
1012,OP_CSP4_02,2026-04-17,2026-04-17T07:53:00,2026-04-17T16:15:00,Y,N,Y,N,39
1012,OP_CSP4_02,2026-04-20,2026-04-20T07:49:00,2026-04-20T16:23:00,Y,N,Y,N,55
1012,OP_CSP4_02,2026-04-21,2026-04-21T07:45:00,2026-04-21T15:52:00,Y,N,Y,N,57
1012,OP_CSP4_02,2026-04-22,2026-04-22T07:53:00,2026-04-22T15:51:00,Y,N,Y,N,58
1012,OP_CSP4_02,2026-04-23,2026-04-23T07:44:00,2026-04-23T16:27:00,Y,N,Y,N,46
1012,OP_CSP4_02,2026-04-24,2026-04-24T07:42:00,2026-04-24T15:51:00,Y,N,Y,N,26
1012,OP_CSP4_02,2026-04-27,2026-04-27T07:43:00,2026-04-27T15:46:00,Y,N,Y,N,44
1012,OP_CSP4_02,2026-04-28,2026-04-28T07:52:00,2026-04-28T15:46:00,Y,N,Y,N,59
1012,OP_CSP4_02,2026-04-29,2026-04-29T07:41:00,2026-04-29T15:46:00,Y,N,Y,N,53
1012,OP_CSP4_02,2026-04-30,2026-04-30T07:45:00,2026-04-30T15:48:00,Y,N,Y,N,36
1013,OP_CSP4_03,2026-03-13,2026-03-13T07:43:00,2026-03-13T16:05:00,Y,N,Y,N,54
1013,OP_CSP4_03,2026-03-16,2026-03-16T07:56:00,2026-03-16T16:22:00,Y,N,Y,N,29
1013,OP_CSP4_03,2026-03-17,2026-03-17T07:55:00,2026-03-17T16:08:00,Y,N,Y,N,60
1013,OP_CSP4_03,2026-03-18,2026-03-18T07:52:00,2026-03-18T15:51:00,Y,N,Y,N,56
1013,OP_CSP4_03,2026-03-19,2026-03-19T07:44:00,2026-03-19T16:29:00,Y,N,Y,N,53
1013,OP_CSP4_03,2026-03-20,2026-03-20T07:48:00,2026-03-20T15:59:00,Y,N,Y,N,56
1013,OP_CSP4_03,2026-03-23,2026-03-23T07:42:00,2026-03-23T16:30:00,Y,N,N,N,20
1013,OP_CSP4_03,2026-03-24,2026-03-24T07:47:00,2026-03-24T16:22:00,Y,N,Y,N,62
1013,OP_CSP4_03,2026-03-25,2026-03-25T07:51:00,2026-03-25T15:59:00,Y,N,Y,N,28
1013,OP_CSP4_03,2026-03-26,2026-03-26T07:57:00,2026-03-26T15:50:00,Y,N,Y,N,49
1013,OP_CSP4_03,2026-03-27,2026-03-27T07:46:00,2026-03-27T16:20:00,Y,N,Y,N,29
1013,OP_CSP4_03,2026-03-30,2026-03-30T07:54:00,2026-03-30T16:13:00,Y,N,Y,N,55
1013,OP_CSP4_03,2026-03-31,2026-03-31T07:55:00,2026-03-31T16:22:00,Y,N,Y,N,36
1013,OP_CSP4_03,2026-04-01,2026-04-01T07:57:00,2026-04-01T16:01:00,Y,N,Y,N,27
1013,OP_CSP4_03,2026-04-02,2026-04-02T07:51:00,2026-04-02T16:25:00,Y,N,Y,N,38
1013,OP_CSP4_03,2026-04-03,2026-04-03T07:41:00,2026-04-03T16:09:00,Y,N,Y,N,63
1013,OP_CSP4_03,2026-04-06,2026-04-06T07:40:00,2026-04-06T15:45:00,Y,N,Y,N,29
1013,OP_CSP4_03,2026-04-07,2026-04-07T07:56:00,2026-04-07T16:05:00,Y,N,Y,N,21
1013,OP_CSP4_03,2026-04-08,2026-04-08T07:41:00,2026-04-08T16:12:00,Y,N,Y,N,55
1013,OP_CSP4_03,2026-04-09,2026-04-09T07:45:00,2026-04-09T16:14:00,Y,N,Y,N,20
1013,OP_CSP4_03,2026-04-10,2026-04-10T07:51:00,2026-04-10T16:11:00,Y,N,Y,N,50
1013,OP_CSP4_03,2026-04-13,2026-04-13T07:52:00,2026-04-13T15:46:00,Y,N,Y,N,58
1013,OP_CSP4_03,2026-04-14,2026-04-14T07:41:00,2026-04-14T15:45:00,Y,N,Y,N,57
1013,OP_CSP4_03,2026-04-15,2026-04-15T07:42:00,2026-04-15T15:50:00,Y,N,Y,N,52
1013,OP_CSP4_03,2026-04-16,2026-04-16T07:58:00,2026-04-16T15:58:00,Y,N,Y,N,41
1013,OP_CSP4_03,2026-04-17,2026-04-17T07:48:00,2026-04-17T16:17:00,Y,N,Y,N,22
1013,OP_CSP4_03,2026-04-20,2026-04-20T07:52:00,2026-04-20T16:09:00,Y,N,Y,N,60
1013,OP_CSP4_03,2026-04-21,2026-04-21T07:53:00,2026-04-21T16:22:00,Y,N,Y,N,34
1013,OP_CSP4_03,2026-04-22,2026-04-22T07:55:00,2026-04-22T15:57:00,Y,N,Y,N,52
1013,OP_CSP4_03,2026-04-23,2026-04-23T07:54:00,2026-04-23T16:06:00,Y,N,Y,N,42
1013,OP_CSP4_03,2026-04-24,2026-04-24T07:47:00,2026-04-24T16:26:00,Y,N,Y,N,33
1013,OP_CSP4_03,2026-04-27,2026-04-27T07:41:00,2026-04-27T16:04:00,Y,N,Y,N,61
1013,OP_CSP4_03,2026-04-28,2026-04-28T07:44:00,2026-04-28T15:53:00,Y,N,Y,N,21
1013,OP_CSP4_03,2026-04-29,2026-04-29T07:43:00,2026-04-29T16:18:00,Y,N,Y,N,55
1013,OP_CSP4_03,2026-04-30,2026-04-30T07:48:00,2026-04-30T16:00:00,Y,N,Y,N,57
1014,OP_CSP4_04,2026-03-13,2026-03-13T07:54:00,2026-03-13T16:25:00,Y,N,Y,N,56
1014,OP_CSP4_04,2026-03-16,2026-03-16T07:46:00,2026-03-16T15:58:00,Y,N,Y,N,21
1014,OP_CSP4_04,2026-03-17,2026-03-17T07:43:00,2026-03-17T16:14:00,Y,N,Y,N,53
1014,OP_CSP4_04,2026-03-18,2026-03-18T07:50:00,2026-03-18T16:15:00,Y,N,Y,N,55
1014,OP_CSP4_04,2026-03-19,2026-03-19T07:58:00,2026-03-19T16:12:00,Y,N,Y,N,39
1014,OP_CSP4_04,2026-03-20,2026-03-20T07:43:00,2026-03-20T16:14:00,Y,N,Y,N,49
1014,OP_CSP4_04,2026-03-23,2026-03-23T07:41:00,2026-03-23T16:07:00,Y,N,Y,N,34
1014,OP_CSP4_04,2026-03-24,2026-03-24T07:44:00,2026-03-24T15:55:00,Y,N,Y,N,35
1014,OP_CSP4_04,2026-03-25,2026-03-25T07:42:00,2026-03-25T16:04:00,Y,N,Y,N,50
1014,OP_CSP4_04,2026-03-26,2026-03-26T07:41:00,2026-03-26T15:54:00,Y,N,Y,N,41
1014,OP_CSP4_04,2026-03-27,2026-03-27T07:44:00,2026-03-27T15:48:00,Y,N,Y,N,45
1014,OP_CSP4_04,2026-03-30,2026-03-30T07:57:00,2026-03-30T16:14:00,Y,N,Y,N,52
1014,OP_CSP4_04,2026-03-31,2026-03-31T07:52:00,2026-03-31T15:50:00,Y,N,Y,N,53
1014,OP_CSP4_04,2026-04-01,2026-04-01T07:53:00,2026-04-01T16:09:00,Y,N,Y,N,44
1014,OP_CSP4_04,2026-04-02,2026-04-02T07:44:00,2026-04-02T15:53:00,Y,N,Y,N,30
1014,OP_CSP4_04,2026-04-03,2026-04-03T07:57:00,2026-04-03T15:48:00,Y,N,Y,N,31
1014,OP_CSP4_04,2026-04-06,2026-04-06T07:45:00,2026-04-06T15:57:00,Y,N,Y,N,30
1014,OP_CSP4_04,2026-04-07,2026-04-07T07:40:00,2026-04-07T16:23:00,Y,N,Y,N,53
1014,OP_CSP4_04,2026-04-08,2026-04-08T07:47:00,2026-04-08T16:07:00,Y,N,Y,N,33
1014,OP_CSP4_04,2026-04-09,2026-04-09T07:56:00,2026-04-09T15:58:00,Y,N,Y,N,41
1014,OP_CSP4_04,2026-04-10,2026-04-10T07:49:00,2026-04-10T15:47:00,Y,N,Y,N,47
1014,OP_CSP4_04,2026-04-13,2026-04-13T07:53:00,2026-04-13T15:50:00,Y,N,Y,N,51
1014,OP_CSP4_04,2026-04-14,2026-04-14T07:52:00,2026-04-14T16:13:00,Y,N,Y,N,40
1014,OP_CSP4_04,2026-04-15,2026-04-15T07:47:00,2026-04-15T16:00:00,Y,N,Y,N,37
1014,OP_CSP4_04,2026-04-16,2026-04-16T07:58:00,2026-04-16T16:10:00,Y,N,Y,N,56
1014,OP_CSP4_04,2026-04-17,2026-04-17T07:44:00,2026-04-17T16:25:00,Y,N,Y,N,34
1014,OP_CSP4_04,2026-04-20,2026-04-20T07:46:00,2026-04-20T16:25:00,Y,N,Y,N,50
1014,OP_CSP4_04,2026-04-21,2026-04-21T07:51:00,2026-04-21T15:47:00,Y,N,Y,N,65
1014,OP_CSP4_04,2026-04-22,2026-04-22T07:45:00,2026-04-22T15:58:00,Y,N,Y,N,64
1014,OP_CSP4_04,2026-04-23,2026-04-23T07:48:00,2026-04-23T15:56:00,Y,N,Y,N,65
1014,OP_CSP4_04,2026-04-24,2026-04-24T07:48:00,2026-04-24T16:25:00,Y,N,Y,N,63
1014,OP_CSP4_04,2026-04-27,2026-04-27T07:49:00,2026-04-27T15:57:00,Y,N,Y,N,44
1014,OP_CSP4_04,2026-04-28,2026-04-28T07:45:00,2026-04-28T16:03:00,Y,N,Y,N,48
1014,OP_CSP4_04,2026-04-29,2026-04-29T07:43:00,2026-04-29T15:49:00,Y,N,Y,N,27
1014,OP_CSP4_04,2026-04-30,2026-04-30T07:55:00,2026-04-30T16:03:00,Y,N,Y,N,36
